Det er 9269 legemiddelmerkevarer med SortertVirkestoffMedStyrke
Det er 6523 virkestoffmedstyrker
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| No   | Id                                   | Stoff                                              | Styrke                       | AlternativStyrke       | AtcKombipreparat |
|  215 | 2452591b-d4fe-40ad-b06b-6888471205ae | Allergen av hundeepitel                            | 100 E/ml                     |                        |                  |
|  216 | 8d378b37-0930-48b6-9f84-bfe6b2833bf6 | Allergen av hundeh†r                               | 10 HEP                       |                        |                  |
|  217 | c2d8b454-7554-4f32-a7c6-14e8eb640247 | Allergen av hundeh†r                               | 100000 SQ-E/ml               |                        |                  |
|  218 | e5a15fda-db6e-4931-a64b-fe5cfd6214ad | Allergen av husstovmidd, dermatophagoides farinae  | 10 HEP                       |                        |                  |
|  219 | ee6c3cf5-f308-4679-b557-7a6ac24a8165 | Allergen av husstovmidd, dermatophagoides farinae  | 100 E/ml                     |                        |                  |
|  220 | 8949ff48-27df-49a2-83a6-aa99a5231157 | Allergen av husstovmidd, dermatophagoides farinae  | 100 SQ-E/ml                  |                        |                  |
|  221 | 8ef21201-4521-41c7-b540-9370d160fa8b | Allergen av husstovmidd, dermatophagoides farinae  | 1000 SQ-E/ml                 |                        |                  |
|  222 | fb2118e2-479b-405d-b716-0b539827aeea | Allergen av husstovmidd, dermatophagoides farinae  | 10000 SQ-E/ml                |                        |                  |
|  223 | d914a2e2-546e-47fc-a8b9-9056c024ca1b | Allergen av husstovmidd, dermatophagoides farinae  | 100000 SQ-E                  |                        |                  |
|  224 | e7e7dc20-a4bd-44be-a4fd-129be35af3b2 | Allergen av husstovmidd, dermatophagoides farinae  | 100000 SQ-E/ml               |                        |                  |
|  225 | bf4ce18f-ce1c-4d4c-8607-682bcd3bef77 | Allergen av husstovmidd, dermatophagoides farinae  | 12 SQ-HDM                    |                        |                  |
|  226 | bcfa780c-2801-4150-8277-0959e3a32b12 | Allergen av husstovmidd, dermatophagoides ptero... | 10 IR/ml                     |                        |                  |
|  227 | 13bcbbc0-9b59-48b8-8dc4-90869f5b3ecf | Allergen av husstovmidd, dermatophagoides ptero... | 100 SQ-E/ml                  |                        |                  |
|  228 | 0082aec9-0945-440f-b7a8-a35d1d536cdb | Allergen av husstovmidd, dermatophagoides ptero... | 1000 SQ-E/ml                 |                        |                  |
|  229 | e00b88f3-d18d-4d73-81ec-8f665705035a | Allergen av husstovmidd, dermatophagoides ptero... | 10000 SQ-E/ml                |                        |                  |
|  230 | a8a8e09f-687b-4494-a91b-27ebd08732a0 | Allergen av husstovmidd, dermatophagoides ptero... | 100000 SQ-E/ml               |                        |                  |
|  231 | c0dd0567-d310-4c2c-965a-e3918a3fb15f | Allergen av husstovmidd, dermatophagoides ptero... | 100000 SQ-E/ml               |                        |                  |
|  232 | fac0df70-c2eb-43c0-acb5-67e79aabd8e4 | Allergen av husstovmidd, dermatophagoides ptero... | 100000 SQ-E/ml               |                        |                  |
|  233 | dbccb4e7-ef96-4319-a893-c0920570ff5a | Allergen av husstovmidd, dermatophagoides ptero... | 12 SQ-HDM                    |                        |                  |
|  234 | 1c2f3938-029d-4c48-87bc-96bc5c41b546 | Allergen av katteepitel                            | 10 IR/ml                     |                        |                  |
|  235 | 9eb1ad4f-27e5-4a89-b711-ef57c55ba2ae | Allergen av katteepitel                            | 10 IR/ml                     |                        |                  |
|  236 | 11b88045-b49c-4997-b09e-fb51d85e9d1a | Allergen av katteepitel                            | 100 E/ml                     |                        |                  |
|  237 | a83b5f6e-fe9b-41c1-8989-76f7903689cd | Allergen av katteepitel                            | 100 IR/ml                    |                        |                  |
|  238 | 180681c1-89e8-4ebc-b540-e9cc0c36bf4b | Allergen av katteh†r                               | 10 HEP                       |                        |                  |
|  239 | 4155aba8-54e8-468a-8472-8c270844594b | Allergen av katteh†r                               | 100000 SQ-E/ml               |                        |                  |
|  240 | ea480505-f3c4-4b28-bf31-720f6b73c6b7 | Allergen av latex                                  | 500 mikrog/ml                |                        |                  |
|  241 | 6fac10da-a5c9-454d-b925-79f7bd7f0a49 | Allergen av legeblidnesle                          | 100 IR/ml                    |                        |                  |
|  242 | 6db812a4-c2e1-4a21-8e69-fdf61d7fd3f9 | Allergen av oliven                                 | 100 IR/ml                    |                        |                  |
|  243 | 320f183d-c780-4898-b6ef-1060e9cd6b9c | Allergen av Phleum pratense                        | 10 HEP                       |                        |                  |
|  244 | 1bbd736f-bb02-4078-b0bc-b049d232fc36 | Allergen av Phleum pratense                        | 100 IR/ml                    |                        |                  |
|  245 | 26ab1a72-14c5-4813-a7fe-4b9e4df88c0e | Allergen av raigress                               | 100 IR                       |                        |                  |
|  246 | 13828388-a1e7-44c9-96ae-2c6a94401e5e | Allergen av raigress                               | 100 IR/ml                    |                        |                  |
|  247 | a4367376-bb3e-4ee2-a81f-213b85362451 | Allergen av raigress                               | 300 IR                       |                        |                  |
|  248 | ccea60a8-e7dd-43d4-b150-eb94b261b57a | Allergen av timotei                                | 10 IR/ml                     |                        |                  |
|  249 | 360daea1-c697-4355-94d1-f821386b378d | Allergen av timotei                                | 10000 SQ-E/ml                |                        |                  |
|  250 | 08ff8530-04e4-440b-ad19-56481c145fdf | Allergen av timotei                                | 100000 SQ-E/ml               |                        |                  |
|  251 | 69f994a5-49b9-41b3-98f7-82d79a5ce838 | Allergen av timotei                                | 100000 SQ-E/ml               |                        |                  |
|  252 | 1be7fe78-bdb7-4ba9-a935-9aa8d0adcb52 | Allergen av timotei                                | 300 IR/ml                    |                        |                  |
|  253 | ca53b37c-fe1b-4481-9edd-0ce99cd8ae3e | Allergen av vepsegift                              | 10 mikrog/ml                 |                        |                  |
|  254 | 11574fef-db31-4d08-adde-d9713be64dff | Allergen av vepsegift                              | 100 mikrog/ml                |                        |                  |
